Start Date:,1993-01-01 00:00:00,Unnamed: 2,INR,MXN,CZK,ZAR,TRY,RUB,PLN,HUF,THB,SGD,CNH,EUR,AUD,NZD,CAD,NOK,JPY,CHF,SEK,GBP,RON,ILS
End Date:,2022-10-12 00:00:00,Tenor =>,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
Period,d,Ticker,IRN+3M BGNL Curncy,MXN3M BGNL Curncy,CZK3M BGNL Curncy,ZAR3M BGNL Curncy,TRY3M BGNL Curncy,RUB3M BGNL Curncy,PLN3M BGNL Curncy,HUF3M BGNL Curncy,THB3M BGNL Curncy,SGD3M BGNL Curncy,CNH3M BGNL Curncy,EUR3M BGNL Curncy,AUD3M BGNL Curncy,NZD3M BGNL Curncy,CAD3M BGNL Curncy,NOK3M BGNL Curncy,JPY3M BGNL Curncy,CHF3M BGNL Curncy,SEK3M BGNL Curncy,GBP3M BGNL Curncy,RON3M BGNL Curncy,ILS3M BGNL Curncy
CDR,5D,Date,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last,Px Last
,,1993-09-07 00:00:00,,,,3.4506,,,,,,1.6042,,,0.64835,0.54653,1.325882,7.0591,104.1493,1.425062,7.988101,1.52877,,
,,1993-09-08 00:00:00,,,,3.4776,,,,,,1.6044,,,0.65595,0.55105,1.323119,7.113799,105.3577,1.423054,8.0672,1.5328,,
,,1993-09-09 00:00:00,,,,3.4675,,,,,,1.604389,,,0.65595,0.550096,1.321565,7.086001,105.2014,1.406991,7.976,1.539498,,
,,1993-09-10 00:00:00,,,,3.4688,,,,,,1.601926,,,0.65595,0.5496,1.319456,7.0243,106.0169,1.39896,7.9452,1.5424,,
,,1993-09-13 00:00:00,,,,3.4692,,,,,,1.5996,,,0.64895,0.54918,1.319696,7.052001,106.1834,1.408277,7.9333,1.535723,,
,,1993-09-14 00:00:00,,,,3.4784,,,,,,1.601,,,0.6426,0.55108,1.327682,7.0505,105.8338,1.407995,7.992,1.535211,,
,,1993-09-15 00:00:00,,,,3.4694,,,,,,1.599299,,,0.64735,0.5507,1.317499,7.0176,105.8138,1.397956,7.979,1.539211,,
,,1993-09-16 00:00:00,,,,3.4766,,,,,,1.597099,,,0.64865,0.54983,1.319349,7.0488,104.1193,1.406489,8.012199,1.521711,,
,,1993-09-17 00:00:00,,,,3.4783,,,,,,1.599646,,,0.65045,0.5498,1.318646,7.0903,104.369,1.398458,8.0978,1.522699,,
,,1993-09-20 00:00:00,,,,3.4778,,,,,,1.596201,,,0.64795,0.55043,1.328686,7.0813,104.4788,1.406489,8.1538,1.523199,,
,,1993-09-21 00:00:00,,,,3.486,,,,,,1.5974,,,0.65385,0.55213,1.325782,7.2408,106.3331,1.428575,8.355699,1.503936,,
,,1993-09-22 00:00:00,,,,3.4909,,,,,,1.5949,,,0.65305,0.55243,1.32477,7.1655,106.1534,1.428352,8.2376,1.5079,,
,,1993-09-23 00:00:00,,,,3.5037,,,,,,1.595828,,,0.65275,0.55168,1.32718,7.2311,105.7041,1.438165,8.1677,1.4958,,
,,1993-09-24 00:00:00,,,,3.4988,,,,,,1.5912,,,0.65262,0.5529,1.325285,7.2264,105.8505,1.434375,8.1514,1.4991,,
,,1993-09-27 00:00:00,,,,3.5013,,,,,,1.591399,,,0.64635,0.55356,1.331144,7.1703,106.0502,1.427851,8.0948,1.503407,,
,,1993-09-28 00:00:00,,,,3.4798,,,,,,1.5903,,,0.6452,0.54998,1.328387,7.1231,104.8819,1.417369,8.105,1.503799,,
,,1993-09-29 00:00:00,,,,3.4899,,,,,,1.5875,,,0.6434,0.54873,1.333128,7.133,104.8268,1.418029,8.147201,1.503401,,
,,1993-09-30 00:00:00,,,,3.5043,,,,,,1.585999,,,0.6426,0.5483,1.339017,7.2048,106.0812,1.430667,8.2023,1.486193,,
,,1993-10-01 00:00:00,,,,3.52,,,,,,1.583099,,,0.6426,0.54863,1.343386,7.1823,105.6652,1.428735,8.1862,1.4953,,
,,1993-10-04 00:00:00,,,,3.5017,,,,,,1.585737,,,0.64315,0.5479,1.346598,7.1541,105.4158,1.422491,8.166701,1.506,,
,,1993-10-05 00:00:00,,,,3.5126,,,,,,1.5712,,,0.64418,0.54495,1.343729,7.179999,105.5654,1.427507,8.1755,1.507999,,
,,1993-10-06 00:00:00,,,,3.5169,,,,,,1.5573,,,0.64418,0.546501,1.338806,7.1338,105.4207,1.428106,8.143,1.5154,,
,,1993-10-07 00:00:00,,,,3.523,,,,,,1.5715,,,0.64418,0.5473,1.341343,7.152,104.7672,1.431018,8.151,1.5137,,
,,1993-10-08 00:00:00,,,,3.5135,,,,,,1.5658,,,0.64418,0.54923,1.334525,7.0877,105.9147,1.408948,8.0811,1.5257,,
,,1993-10-11 00:00:00,,,,3.5125,,,,,,1.569,,,0.64418,0.5509,1.335532,7.0719,105.9646,1.411779,8.0426,1.522566,,
,,1993-10-12 00:00:00,,,,3.494,,,,,,1.564501,,,0.6596,0.5498,1.334224,7.0297,105.8149,1.403932,7.9829,1.5233,,
,,1993-10-13 00:00:00,,,,3.4628,,,,,,1.56539,,,0.66015,0.549782,1.33292,7.092801,105.71,1.409318,8.02408,1.512999,,
,,1993-10-14 00:00:00,,,,3.4313,,,,,,1.5678,,,0.66185,0.5507,1.331008,7.1506,107.0122,1.427056,8.0251,1.5063,,
,,1993-10-15 00:00:00,,,,3.404,,,,,,1.5643,,,0.66185,0.5482,1.335528,7.154099,106.9623,1.43207,7.953799,1.5039,,
,,1993-10-18 00:00:00,,,,3.4081,,,,,,1.5683,,,0.6589,0.54995,1.329809,7.2485,107.2617,1.451125,8.0301,1.4775,,
,,1993-10-19 00:00:00,,,,3.4123,,,,,,1.5732,,,0.6627,0.55335,1.32991,7.2492,106.8626,1.452357,8.0079,1.4801,,
,,1993-10-20 00:00:00,,,,3.4127,,,,,,1.579,,,0.6674,0.5538,1.321027,7.254101,107.1468,1.454958,8.0126,1.4857,,
,,1993-10-21 00:00:00,,,,3.4196,,,,,,1.569,,,0.66895,0.553553,1.315283,7.321399,108.0427,1.475659,8.0912,1.4762,,
,,1993-10-22 00:00:00,,,,3.4261,,,,,,1.569699,,,0.66805,0.5547,1.308928,7.347701,107.8432,1.482447,8.160299,1.46465,,
,,1993-10-25 00:00:00,,,,3.4207,,,,,,1.5712,,,0.66745,0.55398,1.317454,7.3791,108.3221,1.48997,8.2145,1.471,,
,,1993-10-26 00:00:00,,,,3.4326,,,,,,1.569501,,,0.66495,0.5538,1.320555,7.3512,108.0755,1.482714,8.1615,1.472899,,
,,1993-10-27 00:00:00,,,,3.4333,,,,,,1.575498,,,0.6641,0.5532,1.322259,7.3833,108.4187,1.485813,8.2202,1.473219,,
,,1993-10-28 00:00:00,,,,3.416,,,,,,1.5825,,,0.66455,0.55263,1.324632,7.3412,107.896,1.483215,8.1941,1.481899,,
,,1993-10-29 00:00:00,,,,3.4076,,,,,,1.592199,,,0.66455,0.553533,1.324308,7.400599,108.3077,1.496754,8.271299,1.472,,
,,1993-11-01 00:00:00,,,,3.4285,,,,,,1.5941,,,0.67285,0.55315,1.313822,7.438,107.9586,1.506782,8.2878,1.474799,,
,,1993-11-02 00:00:00,,,,3.432,,,,,,1.591301,,,0.67285,0.55315,1.311108,7.4602,107.5361,1.513801,8.3165,1.465938,,
,,1993-11-03 00:00:00,,,,3.4235,,,,,,1.5847,,,0.67445,0.5529,1.313017,7.4042,107.3865,1.503163,8.2661,1.4762,,
,,1993-11-04 00:00:00,,,,3.4132,,,,,,1.5878,,,0.67445,0.554609,1.307073,7.409699,107.9216,1.506518,8.2692,1.473469,,
,,1993-11-05 00:00:00,,,,3.43,,,,,,1.595074,,,0.6734,0.55555,1.294863,7.384,108.0911,1.501001,8.1952,1.474701,,
,,1993-11-08 00:00:00,,,,3.4088,,,,,,1.5938,,,0.66535,0.5402,1.300877,7.3581,107.5227,1.489968,8.2079,1.4738,,
,,1993-11-09 00:00:00,,,,3.416,,,,,,1.5925,,,0.665,0.5422,1.308481,7.4124,107.6325,1.497254,8.2599,1.461192,,
,,1993-11-10 00:00:00,,,,3.4124,,,,,,1.592491,,,0.6621,0.53785,1.312054,7.4108,106.888,1.493836,8.3181,1.471096,,
,,1993-11-11 00:00:00,,,,3.416,,,,,,1.589,,,0.65848,0.53675,1.317316,7.4176,106.0968,1.500764,8.3548,1.468201,,
,,1993-11-12 00:00:00,,,,3.3978,,,,,,1.5915,,,0.65717,0.5356,1.315807,7.355701,105.4487,1.493509,8.2539,1.484601,,
,,1993-11-15 00:00:00,,,,3.4116,,,,,,1.5957,,,0.65717,0.5347,1.321319,7.399799,106.4259,1.499023,8.2941,1.481001,,
,,1993-11-16 00:00:00,,,,3.4191,,,,,,1.591,,,0.65717,0.5376,1.315211,7.4426,106.5225,1.507785,8.3385,1.4725,,
,,1993-11-17 00:00:00,,,,3.4275,,,,,,1.596999,,,0.66135,0.5473,1.317653,7.4177,106.6061,1.501358,8.317199,1.472,,
,,1993-11-18 00:00:00,,,,3.427,,,,,,1.5949,,,0.66135,0.5466,1.325155,7.4654,107.0441,1.50905,8.377601,1.471,,
,,1993-11-19 00:00:00,,,,3.4235,,,,,,1.5973,,,0.6616,0.54685,1.329864,7.4834,108.2407,1.509538,8.427299,1.467099,,
,,1993-11-22 00:00:00,,,,3.4102,,,,,,1.5951,,,0.6616,0.5464,1.32902,7.4167,108.1737,1.498787,8.4059,1.4691,,
,,1993-11-23 00:00:00,,,,3.4067,,,,,,1.596299,,,0.66175,0.54555,1.328311,7.425799,108.044,1.496517,8.454201,1.478822,,
,,1993-11-24 00:00:00,,,,3.4114,,,,,,1.5954,,,0.6627,0.5469,1.32976,7.4435,107.8277,1.496804,8.476799,1.481594,,
,,1993-11-25 00:00:00,,,,3.4223,,,,,,1.5954,,,0.66335,0.54568,1.331951,7.4593,108.0575,1.499748,8.4749,1.482011,,
,,1993-11-26 00:00:00,,,,3.424,,,,,,1.601997,,,0.66078,0.54445,1.331482,7.4742,108.6593,1.503717,8.4999,1.472699,,
,,1993-11-29 00:00:00,,,,3.4238,,,,,,1.6015,,,0.66078,0.543,1.337068,7.4686,108.9116,1.494695,8.540401,1.4829,,
,,1993-11-30 00:00:00,,,,3.4215,,,,,,1.600474,,,0.66078,0.54346,1.337724,7.488,108.7252,1.502715,8.542499,1.4789,,
,,1993-12-01 00:00:00,,,,3.4235,,,,,,1.599199,,,0.6561,0.5443,1.336763,7.5318,108.4193,1.50472,8.5983,1.47175,,
,,1993-12-02 00:00:00,,,,3.4161,,,,,,1.598301,,,0.6561,0.54598,1.332056,7.5202,108.411,1.500282,8.558601,1.478201,,
,,1993-12-03 00:00:00,,,,3.4219,,,,,,1.601538,,,0.66702,0.54715,1.330828,7.4943,108.1963,1.493732,8.4986,1.4844,,
,,1993-12-06 00:00:00,,,,3.4143,,,,,,1.596801,,,0.66904,0.54818,1.324345,7.4082,107.4889,1.464669,8.375899,1.4983,,
,,1993-12-07 00:00:00,,,,3.4097,,,,,,1.5953,,,0.66904,0.5491,1.325345,7.4236,107.1369,1.461938,8.396299,1.4861,,
,,1993-12-08 00:00:00,,,,3.411,,,,,,1.5951,,,0.67105,0.5525,1.325045,7.4343,108.6285,1.473735,8.3828,1.4878,,
,,1993-12-09 00:00:00,,,,3.4207,,,,,,1.6,,,0.67105,0.5526,1.332562,7.4517,108.2627,1.469027,8.397,1.488,,
,,1993-12-10 00:00:00,,,,3.41,,,,,,1.600309,,,0.66895,0.5535,1.331583,7.405501,108.8447,1.457204,8.4291,1.4882,,
,,1993-12-13 00:00:00,,,,3.4215,,,,,,1.5937,,,0.669,0.5524,1.329559,7.4494,108.6453,1.469728,8.5076,1.4833,,
,,1993-12-14 00:00:00,,,,3.4207,,,,,,1.596264,,,0.669,0.554717,1.336568,7.4843,109.061,1.468452,8.5361,1.48185,,
,,1993-12-15 00:00:00,,,,3.4271,,,,,,1.596264,,,0.6736,0.5579,1.336082,7.5067,109.4568,1.472287,8.536499,1.471299,,
,,1993-12-16 00:00:00,,,,3.4335,,,,,,1.5936,,,0.67178,0.55945,1.335981,7.4715,109.2477,1.464205,8.4876,1.480599,,
,,1993-12-17 00:00:00,,,,3.4277,,,,,,1.5945,,,0.676375,0.5605,1.34262,7.4572,109.8792,1.463947,8.4775,1.480099,,
,,1993-12-20 00:00:00,,,,3.443,,,,,,1.596466,,,0.6764,0.56415,1.3465,7.48,110.2771,1.461842,8.5087,1.478699,,
,,1993-12-21 00:00:00,,,,3.4393,,,,,,1.593499,,,0.67702,0.5597,1.346892,7.4513,110.8155,1.453695,8.4471,1.481099,,
,,1993-12-22 00:00:00,,,,3.4395,,,,,,1.5953,,,0.6784,0.5646,1.339279,7.46,110.0614,1.439438,8.411,1.489499,,
,,1993-12-23 00:00:00,,,,3.4344,,,,,,1.5938,,,0.6784,0.5644,1.331008,7.4,110.3505,1.438148,8.3049,1.496599,,
,,1993-12-24 00:00:00,,,,3.428,,,,,,1.6,,,0.6771,0.558,1.331908,7.4,110.5535,1.441621,8.3049,1.4968,,
,,1993-12-27 00:00:00,,,,3.427,,,,,,1.602599,,,0.6771,0.55785,1.3296,7.4226,111.115,1.446549,8.3296,1.49735,,
,,1993-12-28 00:00:00,,,,3.423,,,,,,1.5997,,,0.6771,0.5578,1.3331,7.4191,111.07,1.442401,8.3006,1.5008,,
,,1993-12-29 00:00:00,,,,3.4376,,,,,,1.6041,,,0.6724,0.5563,1.336755,7.534601,111.4635,1.470055,8.3856,1.470401,,
,,1993-12-30 00:00:00,,,,3.4435,,,,,,1.6111,,,0.6738,0.5562,1.330695,7.5651,111.4635,1.485918,8.4016,1.469377,,
,,1993-12-31 00:00:00,,,,3.447,,,,,,1.6163,,,0.6771,0.5571,1.32699,7.5745,111.4861,1.491298,8.417,1.470254,,
,,1994-01-03 00:00:00,,,,3.446,,,,,,1.6157,,,0.68315,0.5613,1.3158,7.5991,112.39,1.4969,8.4571,1.467927,,
,,1994-01-04 00:00:00,,,,3.4555,,,,,,1.609799,,,0.68285,0.55848,1.31823,7.560499,112.2909,1.486629,8.335,1.479627,,
,,1994-01-05 00:00:00,,,,3.457,,,,,,1.6018,,,0.68295,0.5583,1.322684,7.539599,112.7272,1.482794,8.2789,1.480301,,
,,1994-01-06 00:00:00,,,,3.4451,,,,,,1.5954,,,0.68275,0.55595,1.322584,7.5558,112.2672,1.48459,8.2881,1.4743,,
,,1994-01-07 00:00:00,,,,3.4354,,,,,,1.5991,,,0.6848,0.5558,1.320254,7.5445,111.5978,1.469601,8.2998,1.4855,,
,,1994-01-10 00:00:00,,,,3.4431,,,,,,1.6013,,,0.68525,0.5567,1.320335,7.530599,111.9542,1.474665,8.1914,1.4856,,
,,1994-01-11 00:00:00,,,,3.4548,,,,,,1.6105,,,0.6876,0.55857,1.324146,7.5613,112.0839,1.48198,8.307199,1.483228,,
,,1994-01-12 00:00:00,,,,3.4323,,,,,,1.609599,,,0.6895,0.55745,1.324346,7.5318,111.9218,1.465721,8.246,1.496364,,
,,1994-01-13 00:00:00,,,,3.46,,,,,,1.6144,,,0.689,0.5586,1.322739,7.5637,111.4723,1.48128,8.2265,1.488801,,
,,1994-01-14 00:00:00,,,,3.4564,,,,,,1.6106,,,0.6866,0.5565,1.32576,7.5861,110.7075,1.48135,8.2687,1.4848,,
,,1994-01-17 00:00:00,,,,3.4683,,,,,,1.6198,,,0.6866,0.5586,1.31984,7.591599,110.7275,1.478974,8.2727,1.4862,,
,,1994-01-18 00:00:00,,,,3.4489,,,,,,1.6203,,,0.69468,0.56215,1.31613,7.5416,110.5081,1.463944,8.1561,1.4886,,
,,1994-01-19 00:00:00,,,,3.4569,,,,,,1.6141,,,0.6982,0.5636,1.312525,7.5391,111.1065,1.464445,8.1991,1.4849,,
,,1994-01-20 00:00:00,,,,3.4542,,,,,,1.6123,,,0.70107,0.56315,1.313727,7.5147,111.0135,1.458838,8.1788,1.48991,,
,,1994-01-21 00:00:00,,,,3.461,,,,,,1.608801,,,0.70003,0.5645,1.312744,7.5761,111.2388,1.468052,8.1698,1.48482,,
,,1994-01-24 00:00:00,,,,3.4569,,,,,,1.616501,,,0.7002,0.56445,1.313226,7.558599,111.4582,1.468152,8.1441,1.485901,,
,,1994-01-25 00:00:00,,,,3.4668,,,,,,1.6073,,,0.70565,0.56663,1.314328,7.5511,110.7375,1.469455,8.0916,1.4879,,
,,1994-01-26 00:00:00,,,,3.4619,,,,,,1.6034,,,0.7057,0.5669,1.31623,7.5321,109.6404,1.473062,8.0381,1.486999,,
,,1994-01-27 00:00:00,,,,3.4525,,,,,,1.5959,,,0.7084,0.56685,1.31928,7.4816,108.3532,1.462877,7.9801,1.5011,,
,,1994-01-28 00:00:00,,,,3.4559,,,,,,1.599001,,,0.707,0.5667,1.320249,7.5286,109.6802,1.473463,8.051601,1.4875,,
,,1994-01-31 00:00:00,,,,3.4775,,,,,,1.595699,,,0.70606,0.5674,1.331144,7.4855,108.2239,1.459926,7.955999,1.4991,,
,,1994-02-01 00:00:00,,,,3.4568,,,,,,1.5881,,,0.71313,0.5712,1.33233,7.473601,107.3701,1.451988,7.951,1.4935,,
,,1994-02-02 00:00:00,,,,3.4588,,,,,,1.5883,,,0.7132,0.5812,1.329323,7.4806,107.9617,1.452767,7.9911,1.488099,,
,,1994-02-03 00:00:00,,,,3.4669,,,,,,1.5887,,,0.7122,0.5699,1.33002,7.516101,108.0146,1.454502,7.9739,1.4799,,
,,1994-02-04 00:00:00,,,,3.4735,,,,,,1.5965,,,0.7091,0.5685,1.342709,7.5806,109.1079,1.474008,8.0031,1.471,,
,,1994-02-07 00:00:00,,,,3.4875,,,,,,1.5925,,,0.7136,0.57215,1.346594,7.5736,108.2174,1.47075,8.0533,1.476899,,
,,1994-02-08 00:00:00,,,,3.4823,,,,,,1.5896,,,0.71455,0.57265,1.343526,7.5976,108.5497,1.482367,8.0998,1.461,,
,,1994-02-09 00:00:00,,,,3.4854,,,,,,1.586,,,0.71728,0.5761,1.343272,7.5936,107.9369,1.479262,8.0871,1.4561,,
,,1994-02-10 00:00:00,,,,3.5005,,,,,,1.5853,,,0.71628,0.5743,1.34147,7.5926,107.7815,1.481547,8.1651,1.457825,,
,,1994-02-11 00:00:00,,,,3.49,,,,,,1.589232,,,0.71568,0.5731,1.344843,7.6031,106.8514,1.482621,8.1568,1.4573,,
,,1994-02-14 00:00:00,,,,3.4962,,,,,,1.5811,,,0.7053,0.57065,1.356642,7.4946,101.756,1.458954,8.055101,1.47975,,
,,1994-02-15 00:00:00,,,,3.486,,,,,,1.5922,,,0.70908,0.572,1.35283,7.516,103.5001,1.458954,8.137,1.4678,,
,,1994-02-16 00:00:00,,,,3.4791,,,,,,1.5924,,,0.71175,0.57408,1.347527,7.4776,103.4761,1.45655,8.0993,1.47163,,
,,1994-02-17 00:00:00,,,,3.4997,,,,,,1.5894,,,0.7156,0.5746,1.338321,7.4821,103.9072,1.458074,8.0431,1.4741,,
,,1994-02-18 00:00:00,,,,3.4946,,,,,,1.5891,,,0.7137,0.5728,1.342451,7.447601,104.2698,1.446135,7.9736,1.47665,,
,,1994-02-21 00:00:00,,,,3.51,,,,,,1.599,,,0.7151,0.5711,1.341235,7.5095,105.6927,1.458705,8.042201,1.469999,,
,,1994-02-22 00:00:00,,,,3.5299,,,,,,1.588401,,,0.7216,0.5779,1.338328,7.486099,105.3439,1.452277,7.9901,1.473513,,
,,1994-02-23 00:00:00,,,,3.5818,,,,,,1.5871,,,0.7229,0.5786,1.342822,7.4995,105.3439,1.455781,8.01,1.474248,,
,,1994-02-24 00:00:00,,,,3.5451,,,,,,1.5869,,,0.7229,0.5781,1.349673,7.449,104.6179,1.433359,8.026,1.479582,,
,,1994-02-25 00:00:00,,,,3.5199,,,,,,1.5845,,,0.71722,0.5756,1.349954,7.435599,104.4286,1.430182,8.0811,1.48335,,
,,1994-02-28 00:00:00,,,,3.5104,,,,,,1.5822,,,0.7117,0.5749,1.350854,7.4185,104.1363,1.42808,8.047,1.48035,,
,,1994-03-01 00:00:00,,,,3.4979,,,,,,1.584419,,,0.7074,0.5731,1.351657,7.4491,104.2524,1.440594,8.0871,1.484449,,
,,1994-03-02 00:00:00,,,,3.5087,,,,,,1.5791,,,0.70658,0.56875,1.354928,7.4286,103.8787,1.433157,8.0896,1.4921,,
,,1994-03-03 00:00:00,,,,3.5223,,,,,,1.582082,,,0.7057,0.56995,1.353376,7.433599,103.4792,1.439365,8.0521,1.491799,,
,,1994-03-04 00:00:00,,,,3.525,,,,,,1.5845,,,0.714,0.5705,1.357636,7.4661,105.0761,1.441011,8.0831,1.48535,,
,,1994-03-07 00:00:00,,,,3.5398,,,,,,1.587,,,0.7154,0.5765,1.358846,7.458099,105.2323,1.440911,8.0555,1.48525,,
,,1994-03-08 00:00:00,,,,3.5268,,,,,,1.5847,,,0.7145,0.5732,1.355529,7.4486,104.9434,1.438782,8.0731,1.482975,,
,,1994-03-09 00:00:00,,,,3.526,,,,,,1.5858,,,0.71408,0.5729,1.357374,7.394,105.3727,1.430424,8.0164,1.49295,,
,,1994-03-10 00:00:00,,,,3.4662,,,,,,1.5853,,,0.7052,0.5692,1.357438,7.3241,104.8837,1.418673,7.9471,1.498825,,
,,1994-03-11 00:00:00,,,,3.4785,,,,,,1.5845,,,0.71298,0.5719,1.362962,7.326099,104.6446,1.422775,7.920099,1.4953,,
,,1994-03-14 00:00:00,,,,3.4861,,,,,,1.5846,,,0.7169,0.5744,1.361861,7.348099,105.7801,1.437682,7.9161,1.4913,,
,,1994-03-15 00:00:00,,,,3.4861,,,,,,1.5856,,,0.7161,0.5759,1.365149,7.370499,105.7471,1.443685,7.9425,1.486251,,
,,1994-03-16 00:00:00,,,,3.4822,,,,,,1.5848,,,0.7135,0.5759,1.364801,7.342999,105.599,1.432794,7.913601,1.4907,,
,,1994-03-17 00:00:00,,,,3.4805,,,,,,1.583949,,,0.71005,0.5719,1.368984,7.3531,105.4084,1.438182,7.902099,1.4887,,
,,1994-03-18 00:00:00,,,,3.4912,,,,,,1.582101,,,0.7109,0.571777,1.370637,7.3711,105.7738,1.442284,7.927101,1.4862,,
,,1994-03-21 00:00:00,,,,3.4922,,,,,,1.585175,,,0.7109,0.56735,1.371216,7.411,105.7073,1.43328,7.957665,1.4851,,
,,1994-03-22 00:00:00,,,,3.4928,,,,,,1.587581,,,0.708883,0.568302,1.368978,7.386,105.581,1.428051,7.947352,1.48335,,
,,1994-03-23 00:00:00,,,,3.4977,,,,,,1.586931,,,0.710154,0.569921,1.366773,7.377,105.8807,1.428192,7.951113,1.4928,,
,,1994-03-24 00:00:00,,,,3.4897,,,,,,1.5835,,,0.710154,0.565762,1.376096,7.332,104.1133,1.41772,7.935133,1.49315,,
,,1994-03-25 00:00:00,,,,3.4935,,,,,,1.580868,,,0.710154,0.566138,1.379917,7.288,104.4122,1.418721,7.97746,1.492076,,
,,1994-03-28 00:00:00,,,,3.4915,,,,,,1.5759,,,0.70895,0.5663,1.378848,7.3156,103.6815,1.423225,7.958601,1.491076,,
,,1994-03-29 00:00:00,,,,3.4837,,,,,,1.570901,,,0.70895,0.5619,1.380572,7.3136,102.6868,1.425992,7.9521,1.479076,,
,,1994-03-30 00:00:00,,,,3.5189,,,,,,1.5703,,,0.6999,0.5589,1.385096,7.3251,102.5412,1.419988,7.915601,1.474576,,
,,1994-03-31 00:00:00,,,,3.528,,,,,,1.572151,,,0.7028,0.5597,1.390254,7.318,102.3321,1.414384,7.9045,1.478901,,
,,1994-04-01 00:00:00,,,,3.528,,,,,,1.572151,,,0.7028,0.5597,1.3957,7.4259,103.185,1.4292,8.0139,1.469199,,
,,1994-04-04 00:00:00,,,,3.528,,,,,,1.572151,,,0.7028,0.5622,1.405,7.3925,102.805,1.4268,8.0015,1.461599,,
,,1994-04-05 00:00:00,,,,3.5673,,,,,,1.570999,,,0.7028,0.56145,1.392271,7.4595,103.903,1.448553,8.0788,1.459149,,
,,1994-04-06 00:00:00,,,,3.5838,,,,,,1.5729,,,0.7028,0.5648,1.39217,7.4601,104.0687,1.44928,8.0143,1.463235,,
,,1994-04-07 00:00:00,,,,3.5919,,,,,,1.5709,,,0.71605,0.5677,1.388755,7.4656,104.5068,1.446952,7.9617,1.468717,,
,,1994-04-08 00:00:00,,,,3.5859,,,,,,1.5704,,,0.7232,0.5677,1.389264,7.4608,104.8155,1.446952,7.9682,1.47135,,
,,1994-04-11 00:00:00,,,,3.6417,,,,,,1.565955,,,0.7232,0.567508,1.39268,7.444,102.9733,1.441551,7.964415,1.466251,,
,,1994-04-12 00:00:00,,,,3.6532,,,,,,1.567241,,,0.7232,0.567145,1.383678,7.484,103.1227,1.445552,7.983131,1.47216,,
,,1994-04-13 00:00:00,,,,3.656,,,,,,1.566334,,,0.721428,0.5625,1.38096,7.479001,102.9235,1.44005,7.990625,1.4723,,
,,1994-04-14 00:00:00,,,,3.6514,,,,,,1.5631,,,0.72055,0.5635,1.385712,7.441099,103.8396,1.447553,7.973601,1.4729,,
,,1994-04-15 00:00:00,,,,3.6838,,,,,,1.5618,,,0.72255,0.565,1.390872,7.446,102.997,1.454073,7.9864,1.467404,,
,,1994-04-18 00:00:00,,,,3.6868,,,,,,1.56,,,0.71595,0.5636,1.394664,7.4346,102.7481,1.447774,7.9583,1.473027,,
,,1994-04-19 00:00:00,,,,3.5873,,,,,,1.5614,,,0.71402,0.5618,1.390205,7.408101,102.5606,1.442423,7.9926,1.477727,,
,,1994-04-20 00:00:00,,,,3.6365,,,,,,1.5605,,,0.71065,0.562,1.386358,7.3515,102.6104,1.432828,7.9561,1.48845,,
,,1994-04-21 00:00:00,,,,3.6406,,,,,,1.5589,,,0.71065,0.5674,1.384248,7.3621,103.108,1.434203,7.9546,1.4873,,
,,1994-04-22 00:00:00,,,,3.6468,,,,,,1.5607,,,0.71065,0.5711,1.384131,7.3467,102.7597,1.432604,7.936599,1.48485,,
,,1994-04-25 00:00:00,,,,3.6447,,,,,,1.5568,,,0.71065,0.5725,1.383166,7.3271,102.6601,1.433827,7.9142,1.48838,,
,,1994-04-26 00:00:00,,,,3.6172,,,,,,1.5578,,,0.71708,0.5705,1.37931,7.2976,102.3064,1.429206,7.9036,1.50215,,
,,1994-04-27 00:00:00,,,,3.6277,,,,,,1.559936,,,0.71525,0.5721,1.381809,7.276,101.8487,1.424586,7.844,1.50245,,
,,1994-04-28 00:00:00,,,,3.6095,,,,,,1.5554,,,0.71115,0.5732,1.387834,7.2306,100.8528,1.411707,7.7751,1.510125,,
,,1994-04-29 00:00:00,,,,3.5645,,,,,,1.5567,,,0.7146,0.5746,1.388305,7.1888,101.1748,1.402391,7.6771,1.515275,,
,,1994-05-02 00:00:00,,,,3.5509,,,,,,1.5554,,,0.71168,0.57415,1.3884,7.1586,101.22,1.4012,7.6611,1.512975,,
,,1994-05-03 00:00:00,,,,3.5759,,,,,,1.5554,,,0.70333,0.57255,1.39352,7.1186,100.4735,1.395776,7.6411,1.5108,,
,,1994-05-04 00:00:00,,,,3.6345,,,,,,1.5569,,,0.7119,0.5735,1.393473,7.1881,101.313,1.405738,7.7166,1.499375,,
,,1994-05-05 00:00:00,,,,3.6598,,,,,,1.559,,,0.7119,0.5753,1.39073,7.2486,102.3151,1.413988,7.7628,1.4968,,
,,1994-05-06 00:00:00,,,,3.6209,,,,,,1.5566,,,0.71645,0.5761,1.387408,7.2179,101.8279,1.411092,7.7331,1.491281,,
,,1994-05-09 00:00:00,,,,3.6476,,,,,,1.5525,,,0.71645,0.577,1.388044,7.1823,102.0456,1.408206,7.7301,1.4959,,
